"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
2014,1.52713,4308.3,733.073,2564.58,7984.27,1073.49,21450.7,360.236,932.19,206.998,2828.13,836.421,3717.5,5519.22,19744.1,5315.51,1247.45,99.2013,112.259,3489.01,1261.22,470.274,855.195,147.386,3241.28,1027.71,1458.56,246.316,1028.83,1363.41,1312.21,192.205,506.636,742.184,360.583,1811.7,243.695,358.155,867.453,496.779,294.77,346.641,207.696,169.184,217.177,150.688,226.512,155.899,3148.92,213.164,284.479,164.053,245.028,165.37,139.565,191.634,122.409,123.599,108.338,117.011,68.7618,52.9623,63.0205,46.1336,42.732,35.5836,28.7601,27.6704,24.0989,24.6184,320.313
2015,4.09998,842.455,9120.54,1099.22,3184.21,8632.2,1085.33,20789.3,340.871,871.395,192.414,2621.86,774.05,3434.57,5090.61,18182.6,4888.75,1146.14,91.0766,103.01,3200.4,1156.61,431.2,784.064,135.12,2971.49,942.17,1337.2,225.829,943.302,1250.14,1203.27,176.26,464.638,680.711,330.742,1661.91,223.564,328.597,795.934,455.861,270.516,318.149,190.642,155.308,199.384,138.357,207.996,143.17,2892.12,195.801,261.335,150.723,225.143,151.966,128.268,176.141,112.526,113.634,99.6137,107.601,63.2397,48.7148,57.9732,42.4439,39.3191,32.7456,26.4694,25.4697,22.1849,317.611
2016,12.6555,2261.57,1782.24,13665,1360.06,3400.64,8617.29,1038.7,19448.9,315.629,803.977,177.361,2415.48,712.473,3157.32,4673.31,16671.7,4478.11,1049.09,83.3219,94.2054,2926.15,1057.34,394.155,716.673,123.505,2716.1,861.22,1222.36,206.447,862.397,1142.99,1100.23,161.179,424.918,622.575,302.523,1520.25,204.528,300.647,728.306,417.171,247.583,291.208,174.518,142.188,182.561,126.697,190.491,131.136,2649.34,179.386,239.455,138.121,206.344,139.295,117.588,161.496,103.183,104.212,91.367,98.7064,58.0196,44.6996,53.2021,38.9561,36.0929,30.0628,24.3042,23.3894,312.125
2017,2.43315,6980.48,4784.56,2670.35,16883.1,1443.3,3372.43,8193.23,966.04,17922.2,290.138,739.066,163.068,2219.74,654.052,2894.78,4279.65,15252.6,4093.94,958.596,76.1069,86.0274,2671.72,965.319,359.835,654.264,112.752,2479.69,786.295,1116.08,188.509,787.517,1043.83,1004.85,147.219,388.15,568.754,276.396,1389.09,186.9,274.762,665.668,381.332,226.337,266.248,159.577,130.029,166.969,115.89,174.262,119.978,2424.21,164.163,219.161,126.43,188.903,127.537,107.676,147.902,94.5097,95.4649,83.7087,90.4449,53.1705,40.9692,48.7686,35.7145,33.0941,27.5688,22.2909,307.802
2018,1.85557,1342.18,14763.3,7166.28,3306.57,18109.8,1447.38,3242.13,7695.84,897.407,16575.5,267.894,681.7,150.228,2042.03,600.824,2655.87,3922.56,13969.6,3747.64,877.197,69.6278,78.6921,2443.7,882.898,329.109,598.408,103.129,2268.18,719.269,1021.01,172.465,720.547,955.144,919.561,134.735,355.27,520.626,253.032,1271.8,171.137,251.617,609.661,349.288,207.341,243.93,146.218,119.158,153.029,106.227,159.752,110.002,2222.93,150.552,201.016,115.979,173.31,117.025,98.8141,135.748,86.7556,87.6446,76.8621,83.059,48.8354,37.6342,44.8051,32.8167,30.4132,25.3391,303.48
2019,1.42823,1023.59,2841.64,22139.6,8884.53,3550.79,18181.3,1393.02,3048.75,7157.32,830.947,15322.9,247.397,628.78,138.367,1878.09,551.895,2437.15,3596.86,12802.9,3433.4,803.445,63.7637,72.0576,2237.56,808.405,301.343,547.933,94.434,2077.04,658.691,935.076,157.959,659.989,874.932,842.401,123.439,325.511,477.056,231.877,1165.57,156.857,230.641,558.89,320.23,190.11,223.681,134.094,109.289,140.368,97.4486,146.566,100.933,2039.88,138.169,184.503,106.463,159.108,107.448,90.7375,124.667,79.6829,80.5087,70.6123,76.3142,44.875,34.5863,41.1813,30.166,27.96,302.365
2020,2.8353,787.877,2169.69,4263.21,27465.2,9590.49,3587.2,17615.2,1318,2849.75,6652.3,770.192,14176.5,228.496,579.754,127.38,1726.7,506.896,2236.78,3299.4,11739.9,3147.57,736.446,58.4412,66.0398,2050.67,740.892,276.185,502.211,86.5585,1903.94,603.836,857.268,144.826,605.167,802.325,772.561,113.216,298.579,437.628,212.733,1069.45,143.936,211.664,512.959,293.945,174.525,205.366,123.128,100.363,128.919,89.5107,134.643,92.7333,1874.39,126.976,169.577,97.8624,146.273,98.7929,83.439,114.654,73.2924,74.0616,64.9662,70.2214,41.2976,31.8333,37.9084,27.7723,304.191
2021,3.46187,1564.37,1672.44,3261.61,5325.91,30304.6,9907.21,3552.52,17000.1,1252.65,2684.1,6230.6,718.583,13187.5,212.052,537.024,117.822,1595.44,468.001,2064.02,3043.43,10826.3,2902.13,678.948,53.8748,60.8777,1890.36,682.978,254.601,462.976,79.7991,1755.33,556.731,790.431,133.542,558.046,739.894,712.489,104.419,275.396,403.675,196.241,986.607,132.795,195.295,473.323,271.251,161.063,189.539,113.647,92.6422,119.011,82.6377,124.314,85.6265,1730.88,117.264,156.619,90.3921,135.119,91.2668,77.0891,105.938,67.7262,68.4428,60.0427,64.9052,38.1745,29.4285,35.0477,306.963
2022,3.47472,1909.61,3313.29,2506.25,4036.23,5713.83,30424.3,9539.65,3342.25,15813.2,1159.55,2479.53,5748.05,661.998,12130.4,194.766,492.623,107.973,1461.01,428.347,1888.48,2783.95,9901.86,2654.11,620.902,49.2689,55.6745,1728.86,624.667,232.88,423.51,73.0027,1605.97,509.408,723.316,122.215,510.768,677.284,652.271,95.6045,252.179,369.687,179.741,903.764,121.66,178.943,433.748,248.605,147.636,173.762,104.202,84.9546,109.151,75.8021,114.048,78.5666,1588.41,107.627,143.771,82.9892,124.072,83.8181,70.8084,97.3219,62.2278,62.8962,55.1855,59.6641,35.0975,27.0608,314.589
2023,3.47174,1916.71,4045.21,4966.39,3101.9,4328.81,5734.5,29286.2,8972.75,3108.43,14637.3,1071.23,2287.75,5296.22,609.038,11143.5,178.695,451.526,98.893,1337.45,391.984,1727.76,2546.66,9057.14,2427.6,567.911,45.0651,50.9262,1581.5,571.459,213.059,387.495,66.8004,1469.66,466.216,662.051,111.875,467.603,620.113,597.278,87.5539,230.971,338.636,164.664,828.055,111.482,163.994,397.563,227.895,135.355,159.329,95.5599,77.9195,100.126,69.5444,104.648,72.1012,1457.9,98.7991,131.997,76.2043,113.945,76.9882,65.0485,89.4186,57.1831,57.8061,50.7271,54.8524,32.2719,314.238
2024,3.4504,1914.39,4048.85,6039.76,6065.47,3192.52,4166.24,5297.17,26538.1,8087.57,2806.08,13258.1,972.744,2079.43,4812.65,552.941,10106.9,161.929,408.883,89.5104,1210.18,354.611,1562.86,2303.49,8192.37,2195.9,513.741,40.77,46.0772,1431.08,517.169,192.844,350.778,60.4796,1330.8,422.232,599.688,101.354,423.7,561.989,541.391,79.3761,209.436,307.122,149.369,751.288,101.167,148.85,360.927,206.937,122.933,144.739,86.8279,70.815,91.0167,63.2316,95.1701,65.5861,1326.47,89.9131,120.153,69.3829,103.77,70.13,59.2679,81.492,52.1266,52.7072,46.2639,50.0382,316.245
2025,3.43187,1902.63,4044.11,6045.54,7377.69,6246,3074.29,3850.57,4802.43,23929.9,7303.3,2542.33,12041.8,884.328,1889.88,4370.07,501.582,9160.03,146.659,370.146,81.0044,1094.96,320.814,1413.84,2083.87,7411.56,1986.74,464.846,36.8935,41.7007,1295.31,468.167,174.596,317.632,54.7729,1205.42,382.513,543.366,91.8504,384.039,509.474,490.89,71.9853,189.971,278.632,135.539,681.865,91.8376,135.151,327.777,187.97,111.69,131.529,78.9208,64.3803,82.7648,57.5118,86.5808,59.6805,1207.31,81.8549,109.41,63.1942,94.5363,63.9049,54.0199,74.2938,47.5337,48.0747,42.2079,334.321
2026,3.4175,1892.42,4019.4,6038.74,7385.81,7600.57,6017.34,2842.59,3492.31,4331.87,21615.1,6618.25,2309.49,10948.9,803.826,1716.3,3964.65,454.647,8297.23,132.781,335.013,73.3011,990.721,290.26,1279.2,1885.48,6706.4,1797.87,420.697,33.3933,37.7491,1172.72,423.916,158.116,287.694,49.6182,1092.15,346.627,492.473,83.2619,348.191,462.001,445.231,65.3021,172.367,252.861,123.027,619.047,83.3939,122.75,297.765,170.796,101.507,119.563,71.7566,58.5491,75.2853,52.3262,78.7922,54.3243,1099.21,74.543,99.6605,57.5763,86.1524,58.2514,49.2526,67.7535,43.3596,43.8636,343.704
2027,3.40614,1884.5,3997.97,6002.12,7378.59,7612.3,7325.62,5566.29,2579.15,3151.19,3913.9,19591.8,6013.16,2100.19,9953.54,730.092,1557.28,3594.12,411.875,7513.03,120.193,303.192,66.3314,896.478,262.65,1157.56,1706.3,6069.59,1627.31,380.83,30.2324,34.1804,1062,383.949,143.23,260.65,44.961,989.805,314.197,446.475,75.4984,315.782,419.076,403.94,59.2572,156.442,229.545,111.705,562.19,75.7502,111.523,270.586,155.239,92.2813,108.721,65.2638,53.2632,68.5039,47.6237,71.7275,49.4648,1001.11,67.9065,90.809,52.4749,78.5377,53.1153,44.9207,61.8092,39.5649,353.809
2028,3.3965,1878.24,3981.41,5970.46,7335.19,7609.09,7341.09,6780.28,5052.98,2328.21,2848.11,3548.5,17804.5,5469.25,1909.6,9041.99,662.552,1411.96,3256.51,373.006,6801.84,108.793,274.406,60.0309,811.328,237.711,1047.71,1544.52,5494.63,1473.32,344.835,27.3785,30.958,962.016,347.853,129.785,236.219,40.7535,897.329,284.891,404.902,68.4808,286.482,380.263,366.599,53.7897,142.036,208.448,101.459,510.729,68.8306,101.357,245.973,141.149,83.9235,98.8956,59.3791,48.4714,62.3551,43.3589,65.3191,45.0558,912.092,61.8824,82.7726,47.8423,71.621,48.449,40.984,56.4059,359.148
2029,3.38774,1872.94,3968.32,5946,7297.57,7567.7,7341.32,6797.62,6157.5,4562.9,2104.86,2582.77,3225.34,16196.5,4973.59,1734.95,8206.58,600.801,1279.49,2949.56,337.739,6157.5,98.4764,248.373,54.3357,734.383,215.181,948.489,1398.38,4975.29,1334.23,312.32,24.8003,28.0467,871.678,315.236,117.634,214.139,36.9503,813.726,258.393,367.308,62.1338,259.978,345.149,332.81,48.8416,128.995,189.348,92.1817,464.123,62.5627,92.1464,223.669,128.378,76.347,89.9873,54.0424,44.125,56.7765,39.4888,59.5025,41.0531,831.256,56.4111,75.4719,43.6327,65.3346,44.207,37.4044,379.427
2030,3.37953,1868.11,3957.24,5926.73,7268.74,7532.23,7304.67,6800.85,6175.73,5562.18,4126.29,1909.17,2347.97,2934.48,14730.6,4519.3,1574.85,7442.66,544.503,1159.03,2671.02,305.783,5574.28,89.1448,224.837,49.1887,664.859,194.826,858.85,1266.36,4506.13,1208.57,282.943,22.4707,25.416,790.037,285.756,106.65,194.177,33.5115,738.125,234.428,333.302,56.3918,235.997,313.372,302.228,44.3622,117.188,172.052,83.7786,421.903,56.8835,83.7996,203.453,116.8,69.4767,81.9077,49.2012,40.1812,51.7137,35.9757,54.2214,37.4181,757.829,51.4402,68.8374,39.8065,59.6193,40.3493,380.629
2031,3.37182,1863.59,3947.21,5910.52,7246.51,7506.6,7274.5,6770.63,6181.74,5580.99,5031.66,3743.68,1735.99,2136.63,2669.36,13387.3,4102.92,1428.48,6746.3,493.319,1049.75,2418.67,276.863,5046.84,80.7099,203.57,44.5388,602.058,176.44,777.885,1147.11,4082.33,1095.05,256.403,20.366,23.0389,716.258,259.112,96.7223,176.131,30.4023,669.761,212.754,302.542,51.1971,214.299,284.614,274.546,40.3071,106.498,156.389,76.1673,383.653,51.7374,76.2348,185.127,106.302,63.2463,74.5792,44.809,36.6025,47.1186,32.7865,49.4261,34.1167,691.126,46.9234,62.8077,36.3282,54.4225,384.456
2032,3.36463,1859.35,3937.79,5895.81,7227.74,7486.94,7253,6745.64,6156.73,5588.3,5050.04,4566.06,3404.67,1579.97,1943.86,2426.25,12155.4,3722.05,1294.99,6112.91,446.859,950.689,2190.19,250.697,4569.88,73.0847,184.349,40.3366,545.307,159.826,704.721,1039.35,3699.33,992.453,232.414,18.4634,20.8898,649.549,235.018,87.7432,159.807,27.5895,607.905,193.141,274.703,46.4948,194.653,258.573,249.477,36.6339,96.8123,142.195,69.269,348.981,47.0717,69.3748,168.505,96.779,57.593,67.928,40.822,33.3532,42.9455,29.8896,45.0693,31.1166,630.496,42.8169,57.3245,33.1644,400.833
