"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
2016,27797.3,8474.85,2954.02,14132.3,1057.18,2259.33,5200.59,595.623,11065.5,183.094,463.254,101.778,1375.29,403.662,1793.14,2675.31,9635.23,2664.02,647.697,53.4294,62.3666,1969.75,731.354,270.282,489.501,85.4506,1903.23,612.982,887.873,153.892,658.951,893.516,882.747,132.998,360.557,542.094,269.586,1387.22,192.076,289.079,711.212,421.876,263.97,315.796,193.994,163.503,209.875,143.252,210.907,142.129,2812.15,188.973,252.867,146.532,221.25,150.723,128.759,178.966,115.646,118.385,105.452,116.113,69.5809,54.6363,66.2542,49.3986,46.6826,39.6811,32.6807,32.1686,577.718
2017,5344.33,26159,7930.8,2761.81,13134.7,963.998,2058.16,4738.73,544.188,10152.3,168.732,428.531,94.4037,1277.76,375.377,1668.25,2489.53,8967.27,2479.55,602.898,49.7378,58.0624,1833.97,680.997,251.694,455.88,79.5891,1772.85,571.048,827.219,143.394,614.067,832.746,822.803,123.98,336.151,505.46,251.398,1293.79,179.162,269.678,663.566,393.664,246.351,294.758,181.094,152.652,195.974,133.783,196.993,132.772,2627.39,176.583,236.323,136.965,206.836,140.925,120.407,167.383,108.177,110.757,98.6725,108.665,65.1278,51.1477,62.0335,46.259,43.7224,37.1707,30.6181,571.57
2018,4075.69,5029.47,24471.7,7412.02,2568.5,12025.4,881.865,1883.2,4345.49,500.747,9376.09,156.317,397.882,87.7721,1188.9,349.403,1553.11,2317.97,8350.02,2309.06,561.485,46.325,54.0828,1708.41,634.433,234.506,424.787,74.1679,1652.26,532.259,771.11,133.683,572.54,776.519,767.336,115.636,313.564,471.555,234.564,1207.31,167.208,251.717,619.453,367.544,230.036,275.275,169.149,142.603,183.098,125.012,184.105,124.103,2456.22,165.103,220.993,128.1,193.478,131.844,112.666,156.646,101.254,103.685,92.3871,101.759,60.9987,47.9126,58.1192,43.347,40.9768,34.8421,564.642
2019,3137.05,3835.65,4710.02,22898.7,6901.73,2354.4,11014,807.868,1729,4003.45,463.027,8696.82,145.315,370.386,81.7676,1107.98,325.682,1447.83,2161,7785.09,2152.98,523.57,43.2,50.4383,1593.41,591.773,218.755,396.29,69.1984,1541.69,496.685,719.639,124.771,534.427,724.899,716.398,107.971,292.81,440.391,219.086,1127.77,156.209,235.186,578.839,343.486,215.004,257.318,158.134,133.333,171.217,116.914,172.201,116.094,2297.99,154.488,206.811,119.895,181.109,123.432,105.491,146.691,94.8319,97.1214,86.5504,95.3437,57.1606,44.904,54.4772,40.6363,38.4195,562.221
2020,6227.64,2952.3,3596.19,4410.25,21325.8,6334.81,2160.06,10108.6,742.986,1595.03,3705.16,429.694,8086.4,135.277,345.026,76.1942,1032.63,303.565,1349.6,2014.53,7257.96,2007.35,488.19,40.2839,47.0374,1486.09,551.964,204.057,369.697,64.5608,1438.51,463.488,671.608,116.455,498.86,676.729,668.866,100.819,273.444,411.311,204.644,1053.55,145.946,219.762,540.944,321.04,200.98,240.564,147.857,124.684,160.133,109.36,161.097,108.623,2150.4,144.586,193.583,112.242,169.573,115.586,98.8001,137.406,88.8425,91.0007,81.1077,89.3612,53.5818,42.0988,51.0815,38.109,563.447
2021,7603.87,5861.39,2771.79,3373.44,4124.03,19776.4,5873.02,2003,9384.65,690.981,1486.12,3457.52,401.418,7559.43,126.508,322.724,71.2763,966.038,284.002,1262.68,1884.87,6791.12,1878.32,456.833,37.6984,44.0207,1390.86,516.621,191.002,346.065,60.4377,1346.72,433.942,628.837,109.046,467.154,633.762,626.443,94.431,256.138,385.31,191.721,987.101,136.752,205.933,506.948,300.888,188.38,225.502,138.611,116.898,150.145,102.548,151.076,101.875,2017,135.629,181.607,105.308,159.112,108.466,92.7224,128.966,83.393,85.4269,76.1472,83.9038,50.3144,39.5354,47.9757,565.086
2022,7632.1,7155.8,5491.09,2592.64,3136.35,3772.88,18083.4,5372.42,1836.45,8633.53,637.945,1376.18,3208.61,373.013,7029.62,117.685,300.273,66.3254,899.015,264.319,1175.27,1754.53,6322.06,1748.75,425.359,35.1045,40.9959,1295.43,481.224,177.935,322.426,56.3157,1255.02,404.444,586.162,101.659,435.563,590.982,584.235,88.0806,238.946,359.498,178.904,921.243,127.647,192.251,473.337,280.983,175.945,210.65,129.502,109.233,140.324,95.8559,141.24,95.2579,1886.31,126.862,169.897,98.5343,148.903,101.524,86.8032,120.754,78.0966,80.0153,71.3359,78.6163,47.1519,37.057,574.824
2023,7625.56,7182.39,6704.93,5137.4,2410.94,2869.4,3450.04,16542.9,4926.07,1689.67,7972.19,590.872,1277.4,2982.3,346.957,6541.01,109.526,279.487,61.7393,836.918,246.082,1094.27,1633.75,5887.37,1628.65,396.186,32.7001,38.1918,1206.94,448.403,165.817,300.502,52.4925,1169.95,377.076,546.564,94.8034,406.242,551.27,545.049,82.1838,222.98,335.524,166.997,860.05,119.185,179.533,442.091,262.474,164.38,196.834,121.027,102.101,131.182,89.6254,132.081,89.095,1764.56,118.693,158.983,92.22,139.384,95.0496,81.2814,113.091,73.1533,74.9633,66.8433,73.6777,44.1974,573.731
2024,7578.68,7175.01,6711.71,6250.66,4740.24,2163.28,2572.5,3095.28,14900.7,4463.36,1540.46,7306.29,543.538,1177.77,2753.14,320.5,6044.17,101.226,258.343,57.0758,773.802,227.554,1012.02,1511.17,5446.45,1506.91,366.629,30.2654,35.3542,1117.46,415.231,153.579,278.374,48.6363,1084.22,349.511,506.713,87.909,376.777,511.395,505.734,76.2725,206.988,311.53,155.09,798.916,110.74,166.851,410.96,244.05,152.879,183.108,112.616,95.0289,122.127,83.4604,123.027,83.0095,1644.46,110.644,148.241,86.0118,130.036,88.6985,75.8707,105.592,68.3206,70.03,62.4613,68.8664,577.881
2025,7537.99,7130.92,6705.08,6257.3,5768.04,4254.38,1939.94,2308.57,2788.69,13503.9,4069.93,1412,6721.82,501.199,1087.39,2543.46,296.185,5586.67,93.5768,238.852,52.7766,715.61,210.47,936.176,1398.12,5039.79,1394.62,339.363,28.0192,32.736,1034.89,384.617,142.282,257.946,45.0758,1005.04,324.054,469.901,81.5395,349.552,474.544,469.393,70.8075,192.2,289.34,144.076,742.354,102.924,155.112,382.139,226.99,142.228,170.393,104.822,88.4747,113.733,77.7439,114.63,77.3641,1533.02,103.173,138.269,80.2469,121.353,82.7978,70.8423,98.62,63.8271,65.4417,58.3847,604.847
2026,7506.42,7092.65,6664.08,6251.38,5774.68,5177.91,3815.97,1741.27,2080.3,2527.67,12315.2,3730.94,1299.17,6198.78,462.775,1004.65,2350.68,273.788,5164.92,86.5236,220.877,48.8114,661.936,194.712,866.209,1293.83,4664.57,1290.99,314.199,25.9461,30.3191,958.653,356.35,131.85,239.079,41.787,931.9,300.531,435.882,75.6523,324.383,440.472,435.787,65.7527,178.52,268.807,133.883,689.998,95.6876,144.242,355.445,211.186,132.358,158.608,97.5973,82.3974,105.948,72.4409,106.839,72.1245,1429.57,96.2364,129.006,74.8912,113.284,77.3131,66.1673,92.1367,59.6471,61.1725,620.285
2027,7481.47,7062.96,6628.52,6213.42,5769.71,5184.96,4645.34,3425.9,1569.4,1885.91,2305.51,11290.8,3433.17,1198.19,5724.04,427.6,928.581,2173.1,253.139,4776,80.0187,204.298,45.1538,612.422,180.173,801.653,1197.59,4318.3,1195.35,290.972,24.0322,28.0876,888.26,330.245,122.214,221.65,38.7485,864.312,278.792,404.436,70.2096,301.111,408.961,404.701,61.0763,165.861,249.804,124.448,641.523,88.9865,134.173,330.714,196.541,123.21,147.683,90.8977,76.7607,98.7254,67.5201,99.6074,67.2603,1333.51,89.7932,120.401,69.9141,105.783,72.2135,61.8195,86.1055,55.7576,637.348
2028,7460.29,7039.49,6601.04,6180.59,5735.31,5181.88,4652.92,4171.6,3088.5,1423.05,1720.45,2114.04,10391,3166.68,1106.54,5289.5,395.263,858.517,2009.41,234.101,4417.37,74.0197,189.008,41.7802,566.748,166.761,742.094,1108.79,3998.76,1107.09,269.533,22.2655,26.0275,823.261,306.137,113.314,205.55,35.9411,801.856,258.7,375.369,65.1776,279.591,379.818,375.946,56.7496,154.147,232.216,115.713,596.637,82.7803,124.845,307.8,182.968,114.73,137.554,84.6845,71.5321,92.0243,62.9534,92.8945,62.7437,1244.29,83.8076,112.404,65.2881,98.8102,67.4713,57.7752,80.4938,648.267
2029,7441.05,7019.59,6579.32,6155.23,5705.51,5152.08,4651.16,4179.3,3761.5,2800.97,1298.39,1577.76,1945.76,9585.29,2924.72,1022.62,4889.89,365.469,793.912,1858.43,216.539,4086.52,68.4851,174.9,38.6672,524.6,154.383,687.12,1026.82,3703.76,1025.59,249.736,20.6338,24.1246,763.216,283.864,105.091,190.671,33.3462,744.116,240.123,348.488,60.5232,259.683,352.852,349.334,52.7446,143.302,215.929,107.623,555.055,77.0297,116.201,286.558,170.384,106.866,128.157,78.9197,66.6797,85.8038,58.7132,86.6601,58.5481,1161.39,78.2445,104.971,60.9865,92.3244,63.0593,54.0116,681.63
2030,7423.01,7001.5,6560.92,6135.23,5682.59,5126.4,4625.41,4178.61,3769.17,3411.88,2555.95,1190.84,1452.31,1795.05,8853.65,2703.14,945.444,4521.66,337.994,734.32,1719.15,200.337,3781.26,63.3782,161.881,35.7943,485.697,142.957,636.369,951.137,3431.36,950.332,231.451,19.1266,22.3666,707.735,263.28,97.4896,176.916,30.947,690.724,222.941,323.622,56.217,241.26,327.894,324.699,49.0364,133.258,200.842,100.127,516.523,71.6997,108.187,266.862,158.712,99.5704,119.439,73.5693,62.1751,80.0279,54.775,80.8684,54.6494,1084.34,73.0726,98.058,56.9854,86.29,58.9533,688.093
2031,7406.09,6984.53,6544.28,6118.4,5664.76,5107.15,4603.59,4156.57,3769.46,3419.56,3113.97,2344.59,1096.3,1339.98,1658.22,8183.73,2499.38,874.336,4182.15,312.654,679.354,1590.67,185.39,3499.63,58.6661,149.868,33.143,449.792,132.41,589.519,881.264,3179.84,880.829,214.563,17.7343,20.7424,656.469,244.258,90.4641,164.2,28.7287,641.349,207.049,300.619,52.2327,224.212,304.792,301.892,45.6027,123.956,186.867,93.1824,480.813,66.7591,100.757,248.596,147.886,92.8017,111.347,68.603,57.9928,74.6638,51.1168,75.4871,51.0261,1012.71,68.2634,91.6285,53.2629,80.6745,698.784
2032,7390.29,6968.63,6528.63,6103.13,5649.71,5092.19,4587.29,4137.84,3750.31,3420.4,3121.42,2856.8,2158.66,1011.59,1237.94,1532.87,7567.47,2311.58,808.751,3868.93,289.274,628.632,1472.11,171.595,3239.68,54.3164,138.777,30.6952,416.639,122.671,546.25,816.724,2947.49,816.615,198.958,16.4476,19.2412,609.079,226.67,83.9675,152.44,26.6768,595.668,192.344,279.33,48.5445,208.427,283.4,280.768,42.4217,115.337,173.915,86.7447,447.704,62.1773,93.8652,231.649,137.839,86.5188,103.835,63.9909,54.1078,69.68,47.7171,70.4848,47.6571,946.091,63.7896,85.6458,49.7983,729.119
