"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
2014,1.54729,4624.37,702.466,2309.44,6961.79,940.972,19449.4,344.337,909.192,205.268,2824.09,839.273,3761.48,5648.23,20436.7,5668.99,1381.42,114.131,133.358,4214.67,1565.51,578.685,1048.15,182.975,4075.19,1312.4,1900.71,329.396,1410.21,1911.87,1888.47,284.468,771.038,1159.01,576.256,2964.62,410.391,617.508,1518.88,900.756,563.472,673.937,413.897,348.756,447.554,305.405,449.523,302.851,5990.59,402.452,538.382,311.897,470.806,320.64,273.839,380.51,245.811,251.562,224.016,246.594,147.729,115.966,140.584,104.788,98.9976,84.1251,69.2638,68.1584,60.907,63.6266,1098.67
2015,4.15409,904.265,8738.97,989.654,2777.12,7547.12,963.958,19224.2,333.025,868.102,194.524,2664.08,789.319,3529.79,5291.41,19121.2,5299.11,1290.43,106.565,124.481,3933.4,1460.88,539.984,978.044,170.74,3802.84,1224.76,1773.89,307.441,1316.32,1784.72,1763.04,265.598,719.959,1082.33,538.186,2769.05,383.358,576.892,1419.13,841.692,526.583,629.887,386.889,326.036,418.447,285.576,420.388,283.257,5603.71,376.508,503.737,291.864,440.623,300.123,256.349,356.255,230.173,235.588,209.82,230.998,138.404,108.661,131.746,98.2137,92.7993,78.8687,64.9449,63.9173,57.1249,1090.42
2016,12.8225,2427.63,1707.74,12302.5,1187.89,2994.59,7688.93,947.596,18500.3,316.639,819.879,183.008,2500,739.297,3301.08,4942.64,17844.8,4942.19,1202.99,99.3156,115.993,3664.85,1361.09,503.1,911.266,159.091,3543.61,1141.36,1653.24,286.557,1227.02,1663.82,1643.78,247.658,671.404,1009.45,502.006,2583.2,357.672,538.306,1324.38,785.592,491.549,588.058,361.244,304.466,390.817,266.756,392.739,264.664,5236.62,351.894,470.875,272.863,411.998,280.667,239.767,333.26,215.349,220.449,196.367,216.219,129.57,101.741,123.375,91.9873,86.9297,73.8918,60.8562,59.9026,1075.79
2017,2.46526,7493.27,4584.86,2404.21,14758.7,1277.71,3042.93,7538.99,909.822,17557.1,298.627,770.547,171.607,2340.19,691.051,3082.1,4610.7,16635.8,4605.35,1120.68,92.5049,108.029,3413.11,1267.6,468.56,848.75,148.187,3301,1063.31,1540.33,267.013,1143.46,1550.67,1532.16,230.868,625.958,941.236,468.139,2409.23,333.625,502.178,1235.65,733.059,458.74,548.881,337.224,284.26,364.931,249.123,366.83,247.24,4892.58,328.823,440.068,255.049,385.158,262.422,224.215,311.691,201.442,206.245,183.742,202.35,121.277,95.2443,115.515,86.1408,81.4174,69.2172,57.0152,1064.34
2018,1.88006,1440.7,14147.3,6452.31,2886.08,15938.8,1303.81,2996.04,7265.17,865.981,16594,281.074,723.272,160.753,2188.7,645.524,2876.42,4300.22,15508.7,4292.12,1044.28,86.1906,100.651,3180.03,1181.07,436.599,790.909,138.099,3076.55,991.1,1435.87,248.931,1066.14,1445.98,1428.88,215.33,583.9,878.102,436.792,2248.19,311.364,468.732,1153.51,684.419,428.36,512.602,314.979,265.547,340.956,232.79,342.829,231.098,4573.83,307.446,411.521,238.541,360.284,245.513,209.8,291.698,188.55,193.076,172.038,189.491,113.588,89.2201,108.226,80.7184,76.3047,64.881,1051.44
2019,1.44708,1098.72,2722.9,19933.8,7755.09,3120.59,16284,1285.26,2890.7,6923.48,819.477,15637.8,264.153,678.353,150.53,2047,603.176,2685.96,4013.68,14471.1,4004.23,974.135,80.3975,93.8854,2966.33,1101.75,407.299,737.881,128.849,2870.72,924.871,1340.04,232.339,995.169,1349.86,1334.03,201.057,545.253,820.07,407.97,2100.07,290.883,437.949,1077.88,639.62,400.369,479.163,294.467,248.285,318.831,217.711,320.663,216.184,4279.19,287.679,385.112,223.262,337.252,229.848,196.44,273.159,176.591,180.854,161.169,177.544,106.441,83.6177,101.444,75.6706,71.5427,1046.94
2020,2.87272,845.689,2078.99,3839.21,23962.6,8396.37,3193.58,16082.2,1242.19,2758.42,6557.5,772.637,14699.5,247.756,635.176,140.769,1912.47,563.164,2506.66,3744.66,13498.7,3734.79,908.547,74.9841,87.5659,2766.79,1027.7,379.949,688.385,120.216,2678.62,863.063,1250.61,216.855,928.943,1260.16,1245.52,187.738,509.191,765.92,381.075,1961.86,271.773,409.227,1007.32,597.822,374.253,447.965,275.331,232.18,298.19,203.644,299.986,202.271,4004.36,269.24,360.479,209.01,315.769,215.238,183.98,255.87,165.437,169.456,151.034,166.403,99.777,78.394,95.1211,70.9643,1049.22
2021,3.50755,1679,1602.4,2936.65,4633.94,26212.2,8683.09,3186.64,15690.1,1194.97,2630.17,6217,729.699,13844.9,232.896,596.235,132.006,1792.16,527.484,2347.1,3505.58,12635.3,3495.65,850.345,70.1802,81.957,2589.64,961.934,355.651,644.395,112.54,2507.73,808.051,1170.97,203.058,869.903,1180.15,1166.52,175.844,476.966,717.501,357.012,1838.12,254.652,383.478,944.009,560.297,350.79,419.917,258.114,217.68,279.592,190.96,281.325,189.706,3755.94,252.56,338.178,196.098,296.289,201.978,172.662,240.152,155.29,159.077,141.797,156.241,93.6926,73.6206,89.3377,1052.27
2022,3.52058,2049.79,3174.45,2256.95,3524.14,5000.69,26735.8,8547.15,3070.33,14930.6,1129.05,2474.53,5832.63,683.165,12941.2,217.424,556.117,123.045,1669.77,491.322,2185.82,3264.41,11765.7,3255.1,791.859,65.357,76.3301,2412.05,896.051,331.326,600.385,104.866,2336.99,753.124,1091.51,189.303,811.077,1100.49,1087.93,164.018,444.952,669.437,333.145,1715.49,237.697,357.999,881.422,523.23,327.635,392.26,241.152,203.408,261.303,178.497,263.009,177.384,3512.57,236.235,316.372,183.485,277.279,189.052,161.64,224.861,145.427,149,132.838,146.395,87.8036,69.0054,1070.41
2023,3.51756,2057.4,3876.18,4472.21,2709.04,3803.2,5100.79,26318.6,8235.85,2922.07,14109.4,1062.45,2322.07,5462.01,638.731,12084.6,202.846,518.495,114.67,1555.68,457.675,2035.95,3040.49,10958.7,3031.94,737.613,60.8841,71.1121,2247.36,834.953,308.766,559.566,97.7471,2178.6,702.164,1017.78,176.537,756.478,1026.54,1014.96,153.038,415.221,624.793,310.971,1601.54,221.94,334.317,823.237,488.763,306.099,366.533,225.37,190.126,244.28,166.895,245.953,165.908,3285.85,221.023,296.049,171.727,259.553,176.996,151.358,210.592,136.222,139.592,124.472,137.198,82.3019,1068.37
2024,3.49593,2055.29,3880.1,5441.32,5326.34,2867.27,3803.37,4924.38,24912.4,7718.84,2726.35,13137.5,988.045,2157.06,5068.4,592.126,11194,187.791,479.827,106.094,1439.16,423.378,1883.42,2812.87,10139.2,2805.55,682.624,56.3534,65.8304,2080.78,773.197,285.979,518.364,90.5668,2018.95,650.837,943.568,163.699,701.612,952.291,941.748,142.03,385.441,580.113,288.8,1487.7,206.213,310.7,765.266,454.456,284.683,340.974,209.707,176.957,227.418,155.415,229.094,154.576,3062.22,206.035,276.046,160.166,242.145,165.169,141.282,196.627,127.223,130.406,116.312,128.239,1076.1
2025,3.47717,2042.66,3876.26,5447.11,6481.23,5638.89,2868.15,3672.78,4662.37,23353.3,7203.06,2538.92,12218.9,917.935,2001.82,4699.05,548.546,10364.2,173.803,443.983,98.1565,1331.44,391.696,1742.59,2602.78,9383,2596.63,631.884,52.1726,60.9564,1927.05,716.197,264.945,480.327,83.9371,1871.53,603.433,875.02,151.838,650.914,883.669,874.077,131.854,357.904,538.792,268.29,1382.37,191.659,288.841,711.598,422.689,264.849,317.296,195.194,164.753,211.787,144.77,213.458,144.063,2854.71,192.124,257.476,149.431,225.976,154.181,131.919,183.645,118.855,121.862,108.721,1126.31
2026,3.4626,2031.7,3852.56,5441.95,6488.68,6862.97,5641.81,2770.25,3478.03,4371.3,21795.8,6708.64,2361.64,11352.9,851.946,1856.1,4353.55,507.922,9592.96,160.832,410.799,90.8166,1231.9,362.435,1612.56,2408.83,8684.94,2403.79,585.047,48.3132,56.4568,1785.11,663.565,245.52,445.196,77.8131,1735.33,559.631,811.673,140.875,604.047,820.221,811.497,122.441,332.43,500.558,249.31,1284.88,178.184,268.598,661.89,393.259,246.47,295.352,181.74,153.436,197.29,134.895,198.949,134.306,2662.07,179.206,240.228,139.458,210.95,143.968,123.213,171.572,111.071,113.912,1155.06
2027,3.45109,2023.19,3832,5408.9,6483.1,6872.31,6868,5450.38,2623.86,3261.44,4080.35,20302.1,6240.82,2194.45,10537.7,789.992,1719.77,4031.46,470.163,8877.73,148.823,380.11,84.0335,1139.96,335.415,1492.51,2229.79,8040.55,2225.78,541.808,44.7501,52.3021,1654.04,614.958,227.578,412.742,72.155,1609.47,519.15,753.118,130.74,560.711,761.544,753.611,113.733,308.858,465.172,231.74,1194.61,165.706,249.849,615.837,365.987,229.435,275.007,169.264,142.939,183.841,125.732,185.483,125.248,2483.18,167.208,224.203,130.19,196.984,134.472,115.117,160.341,103.829,1186.83
2028,3.44133,2016.47,3816.12,5380.33,6444.44,6868.23,6879.21,6636.73,5163.63,2460.99,3044.9,3801.28,18888.8,5799.69,2037.09,9772.39,732.042,1592.69,3732.13,435.152,8215.65,137.718,351.754,77.7692,1055.07,310.474,1381.7,2064.54,7445.79,2061.47,501.895,41.4606,48.4662,1533.02,570.068,211.007,382.762,66.9274,1493.17,481.737,698.991,121.37,520.639,707.275,700.065,105.676,287.044,432.419,215.474,1111.02,154.149,232.48,573.167,340.713,213.644,256.145,157.695,133.203,171.362,117.228,172.983,116.838,2317.04,156.062,209.313,121.576,183.999,125.641,107.586,149.891,1207.17
2029,3.43245,2010.77,3803.56,5358.25,6410.96,6828.73,6876.61,6648.98,6288.8,4843.93,2297.92,2836.99,3537.01,17555.2,5384.26,1889.3,9056.26,678.005,1474.56,3454.5,402.731,7603.23,127.454,325.557,71.9838,976.692,287.445,1279.4,1911.96,6896.63,1909.74,465.035,38.4225,44.923,1421.21,528.592,195.693,355.055,62.0953,1385.65,447.142,648.935,112.703,483.566,657.06,650.51,98.218,266.848,402.09,200.409,1033.59,143.44,216.383,533.612,317.279,199,238.647,146.96,124.167,159.779,109.332,161.374,109.025,2162.67,145.702,195.471,113.566,171.921,117.425,100.577,1269.29
2030,3.42413,2005.59,3792.92,5340.84,6385.21,6794.69,6838.53,6647.89,6301.64,5900.43,4523.59,2141.26,2640.02,3287.6,16299.1,4994.06,1751,8388.44,627.765,1364.97,3197.37,372.739,7037.12,117.972,301.362,66.6413,904.317,266.182,1184.94,1771.08,6389.5,1769.62,430.989,35.6161,41.6495,1317.9,490.263,181.539,329.442,57.6277,1286.23,415.147,602.631,104.684,449.261,610.585,604.636,91.3128,248.146,373.997,186.451,961.84,133.515,201.46,496.935,295.545,185.414,222.412,136.997,115.779,149.023,101.999,150.589,101.765,2019.19,136.072,182.598,106.115,160.684,109.779,1281.33
2031,3.41632,2000.73,3783.3,5326.19,6365.17,6769.18,6806.27,6612.82,6302.13,5913.71,5511.19,4215.82,1992.85,2454.14,3052.69,15119.5,4628.94,1622.04,7767.64,581.169,1263.5,2959.55,345.02,6514.17,109.214,279.021,61.7088,837.5,246.552,1097.72,1640.99,5921.19,1640.21,399.544,33.0236,38.6252,1222.44,454.841,168.457,305.764,53.497,1194.28,385.555,559.796,97.2648,417.514,567.567,562.167,84.9188,230.824,347.973,173.519,895.344,124.315,187.624,462.921,275.385,172.81,207.345,127.749,107.991,139.035,95.1868,140.568,95.0179,1885.81,127.116,170.625,99.1831,150.227,1301.24
2032,3.40904,1996.17,3774.26,5312.9,6348.26,6749.36,6782.18,6583.01,6270.1,5915.16,5524.37,5136.83,3924.02,1852.71,2278.98,2831.99,14015.2,4288.37,1502.12,7191.64,538.006,1169.61,2739.67,319.405,6031.06,101.126,258.389,57.1536,775.793,228.421,1017.17,1520.83,5488.56,1520.64,370.486,30.6277,35.8298,1134.19,422.091,156.359,283.865,49.676,1109.22,358.171,520.152,90.3969,388.121,527.731,522.831,78.9953,214.774,323.855,161.531,833.689,115.783,174.79,431.364,256.676,161.11,193.356,119.16,100.757,129.754,88.856,131.253,88.7444,1761.76,118.785,159.485,92.7315,1357.72
