"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
2015,9005.46,3118.09,14749.4,1095.57,2337.65,5181.3,568.604,9920.98,152.476,372.565,79.6998,1062.04,308.646,1354.35,1991.64,7074.19,1894.54,442.921,35.1266,39.6732,1231.37,444.698,165.706,301.201,51.8936,1141.01,361.735,513.355,86.6912,362.098,479.864,461.864,67.6546,178.342,261.275,126.947,637.88,85.809,126.123,305.496,174.969,103.83,122.112,73.1723,59.6102,76.5277,53.104,79.8332,54.9515,1110.06,75.1525,100.306,57.8505,86.4144,58.3277,49.2316,67.6066,43.1897,43.6148,38.2337,41.2996,24.2726,18.6977,22.2513,16.2908,15.0914,12.5684,10.1595,9.77576,8.51502,121.905
2016,27797.3,8370.48,2882.17,13619.7,998.475,2041.17,4514.59,495.684,8699.74,134.947,333.015,71.8435,963.151,280.949,1235.26,1818.22,6460.78,1730.55,404.616,32.0905,36.246,1125.05,406.325,151.416,275.242,47.4243,1042.81,330.626,469.24,79.2473,331.031,438.728,422.306,61.8653,163.095,238.96,116.115,583.507,78.5023,115.395,279.539,160.119,95.0273,111.772,66.9835,54.5745,70.0707,48.629,73.1142,50.3325,1016.87,68.8521,91.9078,53.0136,79.1991,53.4644,45.1324,61.9854,39.6037,39.9988,35.0685,37.8855,22.2691,17.1566,20.42,14.9521,13.8532,11.5387,9.32845,8.97732,119.8
2017,5344.33,25836.1,7737.39,2661.48,12394.6,866.312,1766.81,3909.94,432.122,7662.64,120.178,299.373,65.022,875.31,255.89,1126.25,1658.5,5894.31,1578.96,369.193,29.2825,33.0761,1026.72,370.83,138.197,251.229,43.2897,951.962,301.842,428.421,72.3591,302.281,400.658,385.694,56.5067,148.982,218.301,106.087,533.162,71.7362,105.459,255.497,146.363,86.8728,102.191,61.2488,49.9078,64.0862,44.4808,66.8852,46.0499,930.46,63.0089,84.1182,48.5265,72.5047,48.9514,41.328,56.7677,36.2747,36.6413,32.1291,34.7145,20.4079,15.7248,18.7184,13.708,12.7022,10.5814,8.5557,118.141
2018,4075.69,4967.64,23874.6,7142.49,2427.48,10870,758.283,1547.2,3442.44,383.687,6865.72,108.516,271.822,59.2394,798.919,233.759,1029.23,1515.86,5387.83,1443.36,337.506,26.7707,30.2406,938.756,339.082,126.374,229.752,39.5917,870.708,276.1,391.915,66.199,276.571,366.613,352.953,51.7148,136.361,199.828,97.1194,488.145,65.6861,96.5757,234,134.064,79.5817,93.6254,56.1214,45.7353,58.7355,40.7721,61.3161,42.221,853.204,57.7848,77.1541,44.5149,66.5197,44.9167,37.9268,52.1029,33.2985,33.6397,29.5012,31.8797,18.744,14.4448,17.1971,12.5957,11.6732,9.72565,116.482
2019,3137.05,3788.5,4595.39,22066.1,6522.47,2131.29,9525.18,664.77,1363.74,3060.12,344.186,6206.83,98.6476,247.947,54.1344,730.698,213.876,941.831,1387.24,4930.91,1321.02,308.911,24.5037,27.6811,859.349,310.417,115.697,210.354,36.2512,797.295,252.838,358.92,60.6301,253.324,335.823,323.335,47.3789,124.939,183.105,88.9992,447.371,60.2048,88.5248,214.513,122.911,72.9682,85.8533,51.4678,41.9471,53.876,37.4027,56.2549,38.74,782.945,53.0321,70.8161,40.8626,61.0689,41.2408,34.8269,47.8498,30.5839,30.9008,27.1024,29.2909,17.2239,13.2749,15.8062,11.5783,10.7316,116.054
2020,6227.64,2916.08,3508.73,4249.05,20163.3,5756.5,1879.33,8406.24,589.557,1218.41,2755.45,311.981,5652.76,90.1028,226.822,49.5587,669.15,195.888,862.682,1270.73,4516.99,1210.19,283.009,22.4504,25.363,787.431,284.457,106.028,192.788,33.2265,730.825,231.777,329.049,55.5887,232.28,307.952,296.527,43.4548,114.601,167.971,81.6514,410.476,55.2454,81.241,196.884,112.822,66.9861,78.8236,47.2589,38.5212,49.4816,34.356,51.6786,35.5929,719.428,48.7358,65.0871,37.5615,56.1425,37.9187,32.0255,44.0066,28.1311,28.4263,24.9353,26.9524,15.8509,12.2183,14.55,10.6595,116.754
2021,7603.87,5790.05,2704.6,3250.78,3909.95,18189.7,5190.38,1695.32,7604.36,535.569,1111.78,2523.83,286.529,5200.21,82.963,208.937,45.6595,616.553,180.499,794.936,1170.98,4162.54,1115.26,260.82,20.691,23.3763,725.781,262.198,97.7361,177.719,30.6309,673.767,213.693,303.392,51.2571,214.192,283.989,273.469,40.0782,105.703,154.939,75.3214,378.68,50.9695,74.9583,181.671,104.112,61.8191,72.7489,43.6201,35.5579,45.6787,31.718,47.7143,32.8651,664.347,45.0081,60.1137,34.6943,51.8612,35.03,29.5883,40.661,25.9947,26.2697,23.0456,24.9119,14.6521,11.2952,13.452,117.819
2022,7632.1,7067.84,5358.11,2497.93,2963.15,3429.61,15939.3,4552.47,1495.03,6760.93,480.297,1004.38,2291.99,261.045,4745.87,75.7765,190.906,41.7259,563.484,164.973,726.6,1070.38,3805.19,1019.58,238.461,18.9186,21.3756,663.718,239.797,89.3936,162.564,28.0214,616.429,195.527,277.628,46.9094,196.045,259.957,250.356,36.6951,96.7917,141.894,68.9882,346.883,46.6956,68.6818,166.481,95.4195,56.6656,66.6933,39.9948,32.6073,41.8942,29.0944,43.7739,30.1554,609.662,41.3095,55.1821,31.8529,47.6212,32.171,27.1777,37.3541,23.8843,24.1408,21.1813,22.9003,13.4711,10.3865,120.746
2023,7625.56,7094.09,6541.74,4949.9,2277.23,2598.28,3004.3,13975.8,4013.62,1329.01,6062.92,433.92,912.22,2088.46,238.279,4335.55,69.2499,174.491,38.1412,515.106,150.818,664.294,978.654,3479.33,932.335,218.071,17.3022,19.5508,607.105,219.361,81.7826,148.737,25.6403,564.102,178.946,254.112,42.9404,179.477,238.013,229.248,33.605,88.6513,129.975,63.2012,317.824,42.7892,62.9441,152.593,87.4707,51.952,61.1538,36.6778,29.9071,38.4303,26.6925,40.1659,27.6739,559.572,37.9211,50.6631,29.2487,43.7343,29.5496,24.9669,34.3207,21.948,22.1871,19.4701,21.0534,12.3866,120.611
2024,7578.68,7085.51,6547.63,6019.71,4452.9,1916.24,2182.69,2527.89,11870.8,3457.85,1162.3,5370.44,387.873,819.98,1882.89,215.129,3916.74,62.577,157.699,34.474,465.621,136.342,600.59,884.894,3146.33,843.197,197.245,15.6518,17.6881,549.336,198.515,74.0212,134.641,23.2139,510.798,162.063,230.175,38.9019,162.625,215.703,207.797,30.4662,80.3859,117.88,57.3307,288.36,38.8301,57.1318,138.531,79.4266,47.1843,55.5536,33.3263,27.1802,34.934,24.2696,36.5282,25.1733,509.127,34.5105,46.1173,26.6306,39.8289,26.9173,22.7482,31.2783,20.0072,20.2301,17.757,19.2057,121.381
2025,7537.99,7041.98,6539.97,6025.46,5416.25,3749.03,1610.62,1837.55,2148.19,10231.2,3025.1,1029.82,4801.56,348.717,739.393,1700.23,194.378,3539.87,56.5635,142.558,31.1669,420.992,123.285,543.132,800.322,2845.94,762.785,178.456,14.1626,16.0073,497.205,179.702,67.0159,121.917,21.0234,462.671,146.817,208.556,35.2542,147.402,195.547,188.414,27.6294,72.9149,106.945,52.0226,261.713,35.2491,51.8736,125.807,72.1468,42.8688,50.4835,30.2914,24.7104,31.7668,22.0742,33.2314,22.9066,463.39,31.4175,41.9939,24.2552,36.2849,24.528,20.7339,28.5155,18.2444,18.452,16.2002,128.319
2026,7506.42,7004.2,6500.01,6018.69,5422.21,4562.09,3152.48,1356.53,1562.16,1852.09,8953.18,2680.85,920.889,4317.47,314.487,667.75,1536.42,175.697,3200.09,51.1391,128.898,28.183,380.724,111.504,491.283,724.002,2574.85,690.208,161.497,12.8184,14.49,450.137,162.714,60.6897,110.425,19.0447,419.194,133.043,189.022,31.9577,133.643,177.326,170.889,25.0643,66.158,97.0533,47.2204,237.602,32.0083,47.114,114.288,65.5548,38.9603,45.8908,27.5416,22.4723,28.896,20.0839,30.242,20.8507,421.898,28.6111,38.2517,22.0989,33.067,22.358,18.9041,26.0052,16.6423,16.8357,131.92
2027,7481.47,6974.89,6465.35,5982.19,5416.91,4569.13,3837.89,2656.32,1153.69,1347.29,1621.18,7936.03,2397.7,828.169,3894.2,284.052,603.493,1388.94,158.852,2893.56,46.2447,116.572,25.4905,344.385,100.872,444.488,655.115,2330.14,624.691,146.186,11.6047,13.1198,407.633,147.371,54.9756,100.044,17.2571,379.91,120.596,171.367,28.9779,121.204,160.85,155.04,22.7441,60.0456,88.1038,42.8747,215.78,29.0745,42.8046,103.856,59.584,35.4194,41.7292,25.0496,20.4435,26.2932,18.2789,27.5305,18.9856,384.248,26.0639,34.8543,20.1409,30.1443,20.3867,17.2415,23.7236,15.1858,135.799
2028,7460.29,6951.74,6438.57,5950.63,5385.04,4567.2,3845.99,3235.66,2260.26,995.427,1179.71,1437.39,7099.39,2156.69,747.107,3517.91,256.759,545.648,1255.97,143.659,2617.04,41.8291,105.452,23.0611,311.596,91.2781,402.258,592.946,2109.28,565.553,132.365,10.509,11.8828,369.251,133.516,49.8146,90.6666,15.6421,344.415,109.347,155.41,26.2844,109.958,145.953,140.708,20.6456,54.5161,80.0064,38.9421,196.028,26.4186,38.9027,94.4093,54.1757,32.2115,37.9581,22.7909,18.6043,23.9331,16.642,25.0708,17.2933,350.079,23.7517,31.7698,18.3628,27.4896,18.5957,15.7305,21.6497,137.848
2029,7441.05,6932.09,6417.4,5926.26,5357.43,4542.36,3846.11,3243.93,2754.33,1950.87,871.853,1046.2,1286.08,6386.75,1945.86,675.004,3180.3,232.178,493.475,1135.99,129.947,2367.45,37.8435,95.4132,20.868,281.994,82.6162,364.129,536.808,1909.83,512.143,119.881,9.51922,10.7652,334.574,120.996,45.1507,82.1913,14.1823,312.325,99.1767,140.98,23.8482,99.785,132.475,127.739,18.7464,49.511,72.6757,35.3812,178.14,24.0128,35.3676,85.8487,49.274,29.3035,34.5389,20.7426,16.936,21.792,15.1566,22.8383,15.757,319.052,21.6517,28.9676,16.7471,25.0767,16.9675,14.3566,145.632
2030,7423.01,6914.24,6399.48,5907.05,5336.26,4521.07,3826.91,3245.47,2762.48,2378.11,1709.15,773.346,936.233,1157.15,5763.19,1758.29,610.302,2876.2,210.005,446.39,1027.69,117.568,2142.14,34.2453,86.3501,18.8878,255.265,74.7943,329.695,486.107,1729.67,463.897,108.603,8.62496,9.75535,303.236,109.68,40.9348,74.5293,12.8624,283.308,89.9784,127.928,21.6443,90.5806,120.278,116.001,17.0271,44.9792,66.0371,32.1559,161.935,21.833,32.1639,78.0892,44.8301,26.6665,31.4378,18.8844,15.4223,19.8487,13.8082,20.8113,14.3618,290.87,19.7438,26.4212,15.2785,22.8831,15.4869,146.093
2031,7406.09,6897.51,6383.26,5890.89,5319.94,4505.69,3811.1,3231.05,2765.17,2386.16,2084.16,1516.45,692.21,842.537,1044.36,5208.51,1590.01,552.032,2601.92,189.997,403.895,929.938,106.396,1938.76,30.9971,78.1684,17.1001,231.132,67.7316,298.6,440.319,1566.97,420.319,98.4154,7.81704,8.8429,274.917,99.4532,37.1241,67.6027,11.669,257.068,81.6594,116.122,19.6505,82.2521,109.24,105.376,15.4707,40.876,60.0251,29.2345,147.254,19.8579,29.2604,71.0553,40.8009,24.2752,28.625,17.1986,14.0488,18.085,12.5841,18.9707,13.0947,265.268,18.0101,24.1069,13.9435,20.8884,147.562
2032,7390.29,6881.81,6368.03,5876.24,5306.16,4493.88,3799.84,3219.12,2753.98,2389.28,2091.77,1849.57,1357.59,623.029,760.511,943.964,4710.6,1438.38,499.453,2354.32,171.931,365.524,841.669,96.3062,1755.09,28.0636,70.7786,15.4854,209.332,61.351,270.507,398.947,1419.93,380.934,89.207,7.08671,8.01799,249.312,90.2052,33.6777,61.3374,10.5894,233.326,74.1313,105.436,17.8457,74.7119,99.2456,95.7541,14.0608,37.1585,54.5774,26.5868,133.946,18.0671,26.6275,64.6755,37.1457,22.1054,26.0721,15.6683,12.8016,16.4833,11.4722,17.2985,11.9432,241.997,16.434,22.0023,12.7292,153.848
